date,state,fips,cases_state,deaths_state,cases_national,deaths_national,month,FIPS Code,Year,Civilian non-institutional population,Labor_Force_Total,Labor_Force_Percent_of_Population,Employment_Labor_Force,Employment_Percent_of_Population,Unemployment_Total,Unemployment_Rate
2020-02-23,California,6,9,0,30,0,2,6.0,2020.0,"31,184,208   ","19,516,042   ",62.6,"18,756,714   ",60.1,"759,328   ",3.9
2020-02-23,Illinois,17,2,0,30,0,2,17.0,2020.0,"9,988,984   ","6,398,665   ",64.1,"6,179,880   ",61.9,"218,785   ",3.4
2020-02-23,Massachusetts,25,1,0,30,0,2,25.0,2020.0,"5,648,931   ","3,834,827   ",67.9,"3,728,255   ",66.0,"106,572   ",2.8
2020-02-23,Nebraska,31,11,0,30,0,2,31.0,2020.0,"1,486,762   ","1,042,449   ",70.1,"1,012,433   ",68.1,"30,016   ",2.9
2020-02-23,Texas,48,4,0,30,0,2,48.0,2020.0,"22,155,850   ","14,199,564   ",64.1,"13,707,110   ",61.9,"492,454   ",3.5
2020-02-23,Washington,53,1,0,30,0,2,53.0,2020.0,"6,072,437   ","3,962,518   ",65.3,"3,810,985   ",62.8,"151,533   ",3.8
2020-02-23,Wisconsin,55,1,0,30,0,2,55.0,2020.0,"4,647,678   ","3,108,814   ",66.9,"2,999,939   ",64.5,"108,875   ",3.5
2020-02-24,Arizona,4,1,0,43,0,2,4.0,2020.0,"5,786,902   ","3,613,043   ",62.4,"3,451,805   ",59.6,"161,238   ",4.5
2020-02-24,California,6,11,0,43,0,2,6.0,2020.0,"31,184,208   ","19,516,042   ",62.6,"18,756,714   ",60.1,"759,328   ",3.9
2020-02-24,Illinois,17,2,0,43,0,2,17.0,2020.0,"9,988,984   ","6,398,665   ",64.1,"6,179,880   ",61.9,"218,785   ",3.4
2020-02-24,Massachusetts,25,1,0,43,0,2,25.0,2020.0,"5,648,931   ","3,834,827   ",67.9,"3,728,255   ",66.0,"106,572   ",2.8
2020-02-24,Nebraska,31,12,0,43,0,2,31.0,2020.0,"1,486,762   ","1,042,449   ",70.1,"1,012,433   ",68.1,"30,016   ",2.9
2020-02-24,Texas,48,10,0,43,0,2,48.0,2020.0,"22,155,850   ","14,199,564   ",64.1,"13,707,110   ",61.9,"492,454   ",3.5
2020-02-24,Washington,53,5,0,43,0,2,53.0,2020.0,"6,072,437   ","3,962,518   ",65.3,"3,810,985   ",62.8,"151,533   ",3.8
2020-02-24,Wisconsin,55,1,0,43,0,2,55.0,2020.0,"4,647,678   ","3,108,814   ",66.9,"2,999,939   ",64.5,"108,875   ",3.5
2020-02-25,Arizona,4,1,0,45,0,2,4.0,2020.0,"5,786,902   ","3,613,043   ",62.4,"3,451,805   ",59.6,"161,238   ",4.5
2020-02-25,California,6,11,0,45,0,2,6.0,2020.0,"31,184,208   ","19,516,042   ",62.6,"18,756,714   ",60.1,"759,328   ",3.9
2020-02-25,Illinois,17,2,0,45,0,2,17.0,2020.0,"9,988,984   ","6,398,665   ",64.1,"6,179,880   ",61.9,"218,785   ",3.4
2020-02-25,Massachusetts,25,1,0,45,0,2,25.0,2020.0,"5,648,931   ","3,834,827   ",67.9,"3,728,255   ",66.0,"106,572   ",2.8
2020-02-25,Nebraska,31,13,0,45,0,2,31.0,2020.0,"1,486,762   ","1,042,449   ",70.1,"1,012,433   ",68.1,"30,016   ",2.9
2020-02-25,Texas,48,10,0,45,0,2,48.0,2020.0,"22,155,850   ","14,199,564   ",64.1,"13,707,110   ",61.9,"492,454   ",3.5
2020-02-25,Utah,49,1,0,45,0,2,49.0,2020.0,"2,384,444   ","1,630,650   ",68.4,"1,590,199   ",66.7,"40,451   ",2.5
2020-02-25,Washington,53,5,0,45,0,2,53.0,2020.0,"6,072,437   ","3,962,518   ",65.3,"3,810,985   ",62.8,"151,533   ",3.8
2020-02-25,Wisconsin,55,1,0,45,0,2,55.0,2020.0,"4,647,678   ","3,108,814   ",66.9,"2,999,939   ",64.5,"108,875   ",3.5
2020-02-26,Arizona,4,1,0,60,0,2,4.0,2020.0,"5,786,902   ","3,613,043   ",62.4,"3,451,805   ",59.6,"161,238   ",4.5
2020-02-26,California,6,26,0,60,0,2,6.0,2020.0,"31,184,208   ","19,516,042   ",62.6,"18,756,714   ",60.1,"759,328   ",3.9
2020-02-26,Illinois,17,2,0,60,0,2,17.0,2020.0,"9,988,984   ","6,398,665   ",64.1,"6,179,880   ",61.9,"218,785   ",3.4
2020-02-26,Massachusetts,25,1,0,60,0,2,25.0,2020.0,"5,648,931   ","3,834,827   ",67.9,"3,728,255   ",66.0,"106,572   ",2.8
2020-02-26,Nebraska,31,13,0,60,0,2,31.0,2020.0,"1,486,762   ","1,042,449   ",70.1,"1,012,433   ",68.1,"30,016   ",2.9
2020-02-26,Texas,48,10,0,60,0,2,48.0,2020.0,"22,155,850   ","14,199,564   ",64.1,"13,707,110   ",61.9,"492,454   ",3.5
2020-02-26,Utah,49,1,0,60,0,2,49.0,2020.0,"2,384,444   ","1,630,650   ",68.4,"1,590,199   ",66.7,"40,451   ",2.5
2020-02-26,Washington,53,5,0,60,0,2,53.0,2020.0,"6,072,437   ","3,962,518   ",65.3,"3,810,985   ",62.8,"151,533   ",3.8
2020-02-26,Wisconsin,55,1,0,60,0,2,55.0,2020.0,"4,647,678   ","3,108,814   ",66.9,"2,999,939   ",64.5,"108,875   ",3.5
2020-02-27,Arizona,4,1,0,60,0,2,4.0,2020.0,"5,786,902   ","3,613,043   ",62.4,"3,451,805   ",59.6,"161,238   ",4.5
2020-02-27,California,6,26,0,60,0,2,6.0,2020.0,"31,184,208   ","19,516,042   ",62.6,"18,756,714   ",60.1,"759,328   ",3.9
2020-02-27,Illinois,17,2,0,60,0,2,17.0,2020.0,"9,988,984   ","6,398,665   ",64.1,"6,179,880   ",61.9,"218,785   ",3.4
2020-02-27,Massachusetts,25,1,0,60,0,2,25.0,2020.0,"5,648,931   ","3,834,827   ",67.9,"3,728,255   ",66.0,"106,572   ",2.8
2020-02-27,Nebraska,31,13,0,60,0,2,31.0,2020.0,"1,486,762   ","1,042,449   ",70.1,"1,012,433   ",68.1,"30,016   ",2.9
2020-02-27,Texas,48,10,0,60,0,2,48.0,2020.0,"22,155,850   ","14,199,564   ",64.1,"13,707,110   ",61.9,"492,454   ",3.5
2020-02-27,Utah,49,1,0,60,0,2,49.0,2020.0,"2,384,444   ","1,630,650   ",68.4,"1,590,199   ",66.7,"40,451   ",2.5
2020-02-27,Washington,53,5,0,60,0,2,53.0,2020.0,"6,072,437   ","3,962,518   ",65.3,"3,810,985   ",62.8,"151,533   ",3.8
2020-02-27,Wisconsin,55,1,0,60,0,2,55.0,2020.0,"4,647,678   ","3,108,814   ",66.9,"2,999,939   ",64.5,"108,875   ",3.5
2020-02-28,Arizona,4,1,0,65,0,2,4.0,2020.0,"5,786,902   ","3,613,043   ",62.4,"3,451,805   ",59.6,"161,238   ",4.5
2020-02-28,California,6,27,0,65,0,2,6.0,2020.0,"31,184,208   ","19,516,042   ",62.6,"18,756,714   ",60.1,"759,328   ",3.9
2020-02-28,Illinois,17,2,0,65,0,2,17.0,2020.0,"9,988,984   ","6,398,665   ",64.1,"6,179,880   ",61.9,"218,785   ",3.4
2020-02-28,Massachusetts,25,1,0,65,0,2,25.0,2020.0,"5,648,931   ","3,834,827   ",67.9,"3,728,255   ",66.0,"106,572   ",2.8
2020-02-28,Nebraska,31,13,0,65,0,2,31.0,2020.0,"1,486,762   ","1,042,449   ",70.1,"1,012,433   ",68.1,"30,016   ",2.9
2020-02-28,Oregon,41,1,0,65,0,2,41.0,2020.0,"3,432,266   ","2,105,508   ",61.3,"2,036,466   ",59.3,"69,042   ",3.3
2020-02-28,Texas,48,11,0,65,0,2,48.0,2020.0,"22,155,850   ","14,199,564   ",64.1,"13,707,110   ",61.9,"492,454   ",3.5
2020-02-28,Utah,49,1,0,65,0,2,49.0,2020.0,"2,384,444   ","1,630,650   ",68.4,"1,590,199   ",66.7,"40,451   ",2.5
2020-02-28,Washington,53,7,0,65,0,2,53.0,2020.0,"6,072,437   ","3,962,518   ",65.3,"3,810,985   ",62.8,"151,533   ",3.8
2020-02-28,Wisconsin,55,1,0,65,0,2,55.0,2020.0,"4,647,678   ","3,108,814   ",66.9,"2,999,939   ",64.5,"108,875   ",3.5
2020-02-29,Arizona,4,1,0,70,1,2,4.0,2020.0,"5,786,902   ","3,613,043   ",62.4,"3,451,805   ",59.6,"161,238   ",4.5
2020-02-29,California,6,28,0,70,1,2,6.0,2020.0,"31,184,208   ","19,516,042   ",62.6,"18,756,714   ",60.1,"759,328   ",3.9
2020-02-29,Illinois,17,3,0,70,1,2,17.0,2020.0,"9,988,984   ","6,398,665   ",64.1,"6,179,880   ",61.9,"218,785   ",3.4
2020-02-29,Massachusetts,25,1,0,70,1,2,25.0,2020.0,"5,648,931   ","3,834,827   ",67.9,"3,728,255   ",66.0,"106,572   ",2.8
2020-02-29,Nebraska,31,13,0,70,1,2,31.0,2020.0,"1,486,762   ","1,042,449   ",70.1,"1,012,433   ",68.1,"30,016   ",2.9
2020-02-29,Oregon,41,1,0,70,1,2,41.0,2020.0,"3,432,266   ","2,105,508   ",61.3,"2,036,466   ",59.3,"69,042   ",3.3
2020-02-29,Texas,48,11,0,70,1,2,48.0,2020.0,"22,155,850   ","14,199,564   ",64.1,"13,707,110   ",61.9,"492,454   ",3.5
2020-02-29,Utah,49,1,0,70,1,2,49.0,2020.0,"2,384,444   ","1,630,650   ",68.4,"1,590,199   ",66.7,"40,451   ",2.5
2020-02-29,Washington,53,10,1,70,1,2,53.0,2020.0,"6,072,437   ","3,962,518   ",65.3,"3,810,985   ",62.8,"151,533   ",3.8
2020-02-29,Wisconsin,55,1,0,70,1,2,55.0,2020.0,"4,647,678   ","3,108,814   ",66.9,"2,999,939   ",64.5,"108,875   ",3.5
2020-03-01,Arizona,4,1,0,88,3,3,4.0,2020.0,"5,796,108   ","3,578,637   ",61.7,"3,359,486   ",58.0,"219,151   ",6.1
2020-03-01,California,6,33,0,88,3,3,6.0,2020.0,"31,191,183   ","19,167,967   ",61.5,"18,115,804   ",58.1,"1,052,163   ",5.5
2020-03-01,Florida,12,2,0,88,3,3,12.0,2020.0,"17,584,836   ","10,331,185   ",58.8,"9,873,877   ",56.1,"457,308   ",4.4
2020-03-01,Illinois,17,3,0,88,3,3,17.0,2020.0,"9,986,511   ","6,294,250   ",63.0,"6,030,123   ",60.4,"264,127   ",4.2
2020-03-01,Massachusetts,25,1,0,88,3,3,25.0,2020.0,"5,650,426   ","3,771,967   ",66.8,"3,665,047   ",64.9,"106,920   ",2.8
2020-03-01,Nebraska,31,13,0,88,3,3,31.0,2020.0,"1,487,444   ","1,062,553   ",71.4,"1,019,925   ",68.6,"42,628   ",4.0
2020-03-01,New York,36,1,0,88,3,3,36.0,2020.0,"15,627,771   ","9,411,433   ",60.2,"9,022,695   ",57.7,"388,738   ",4.1
2020-03-01,Oregon,41,2,0,88,3,3,41.0,2020.0,"3,435,140   ","2,110,900   ",61.5,"2,038,010   ",59.3,"72,890   ",3.5
2020-03-01,Rhode Island,44,2,0,88,3,3,44.0,2020.0,"865,746   ","565,163   ",65.3,"538,703   ",62.2,"26,460   ",4.7
2020-03-01,Texas,48,11,0,88,3,3,48.0,2020.0,"22,183,325   ","14,004,479   ",63.1,"13,288,652   ",59.9,"715,827   ",5.1
2020-03-01,Utah,49,1,0,88,3,3,49.0,2020.0,"2,388,768   ","1,625,383   ",68.0,"1,562,935   ",65.4,"62,448   ",3.8
2020-03-01,Washington,53,17,3,88,3,3,53.0,2020.0,"6,078,899   ","3,890,678   ",64.0,"3,692,118   ",60.7,"198,560   ",5.1
2020-03-01,Wisconsin,55,1,0,88,3,3,55.0,2020.0,"4,649,248   ","3,088,813   ",66.4,"2,992,488   ",64.4,"96,325   ",3.1
2020-03-02,Arizona,4,1,0,104,6,3,4.0,2020.0,"5,796,108   ","3,578,637   ",61.7,"3,359,486   ",58.0,"219,151   ",6.1
2020-03-02,California,6,38,0,104,6,3,6.0,2020.0,"31,191,183   ","19,167,967   ",61.5,"18,115,804   ",58.1,"1,052,163   ",5.5
2020-03-02,Florida,12,2,0,104,6,3,12.0,2020.0,"17,584,836   ","10,331,185   ",58.8,"9,873,877   ",56.1,"457,308   ",4.4
2020-03-02,Georgia,13,2,0,104,6,3,13.0,2020.0,"8,269,251   ","5,156,973   ",62.4,"4,917,754   ",59.5,"239,219   ",4.6
2020-03-02,Illinois,17,4,0,104,6,3,17.0,2020.0,"9,986,511   ","6,294,250   ",63.0,"6,030,123   ",60.4,"264,127   ",4.2
2020-03-02,Massachusetts,25,2,0,104,6,3,25.0,2020.0,"5,650,426   ","3,771,967   ",66.8,"3,665,047   ",64.9,"106,920   ",2.8
2020-03-02,Nebraska,31,13,0,104,6,3,31.0,2020.0,"1,487,444   ","1,062,553   ",71.4,"1,019,925   ",68.6,"42,628   ",4.0
2020-03-02,New Hampshire,33,1,0,104,6,3,33.0,2020.0,"1,126,818   ","766,087   ",68.0,"747,979   ",66.4,"18,108   ",2.4
2020-03-02,New York,36,1,0,104,6,3,36.0,2020.0,"15,627,771   ","9,411,433   ",60.2,"9,022,695   ",57.7,"388,738   ",4.1
2020-03-02,Oregon,41,2,0,104,6,3,41.0,2020.0,"3,435,140   ","2,110,900   ",61.5,"2,038,010   ",59.3,"72,890   ",3.5
2020-03-02,Rhode Island,44,2,0,104,6,3,44.0,2020.0,"865,746   ","565,163   ",65.3,"538,703   ",62.2,"26,460   ",4.7
2020-03-02,Texas,48,11,0,104,6,3,48.0,2020.0,"22,183,325   ","14,004,479   ",63.1,"13,288,652   ",59.9,"715,827   ",5.1
2020-03-02,Utah,49,1,0,104,6,3,49.0,2020.0,"2,388,768   ","1,625,383   ",68.0,"1,562,935   ",65.4,"62,448   ",3.8
2020-03-02,Washington,53,23,6,104,6,3,53.0,2020.0,"6,078,899   ","3,890,678   ",64.0,"3,692,118   ",60.7,"198,560   ",5.1
2020-03-02,Wisconsin,55,1,0,104,6,3,55.0,2020.0,"4,649,248   ","3,088,813   ",66.4,"2,992,488   ",64.4,"96,325   ",3.1
2020-03-03,Arizona,4,2,0,125,10,3,4.0,2020.0,"5,796,108   ","3,578,637   ",61.7,"3,359,486   ",58.0,"219,151   ",6.1
2020-03-03,California,6,45,0,125,10,3,6.0,2020.0,"31,191,183   ","19,167,967   ",61.5,"18,115,804   ",58.1,"1,052,163   ",5.5
2020-03-03,Florida,12,3,0,125,10,3,12.0,2020.0,"17,584,836   ","10,331,185   ",58.8,"9,873,877   ",56.1,"457,308   ",4.4
2020-03-03,Georgia,13,2,0,125,10,3,13.0,2020.0,"8,269,251   ","5,156,973   ",62.4,"4,917,754   ",59.5,"239,219   ",4.6
2020-03-03,Illinois,17,4,0,125,10,3,17.0,2020.0,"9,986,511   ","6,294,250   ",63.0,"6,030,123   ",60.4,"264,127   ",4.2
2020-03-03,Massachusetts,25,2,0,125,10,3,25.0,2020.0,"5,650,426   ","3,771,967   ",66.8,"3,665,047   ",64.9,"106,920   ",2.8
2020-03-03,Nebraska,31,13,0,125,10,3,31.0,2020.0,"1,487,444   ","1,062,553   ",71.4,"1,019,925   ",68.6,"42,628   ",4.0
2020-03-03,New Hampshire,33,2,0,125,10,3,33.0,2020.0,"1,126,818   ","766,087   ",68.0,"747,979   ",66.4,"18,108   ",2.4
2020-03-03,New York,36,2,0,125,10,3,36.0,2020.0,"15,627,771   ","9,411,433   ",60.2,"9,022,695   ",57.7,"388,738   ",4.1
2020-03-03,North Carolina,37,1,0,125,10,3,37.0,2020.0,"8,317,909   ","4,971,240   ",59.8,"4,755,540   ",57.2,"215,700   ",4.3
2020-03-03,Oregon,41,2,0,125,10,3,41.0,2020.0,"3,435,140   ","2,110,900   ",61.5,"2,038,010   ",59.3,"72,890   ",3.5
2020-03-03,Rhode Island,44,2,0,125,10,3,44.0,2020.0,"865,746   ","565,163   ",65.3,"538,703   ",62.2,"26,460   ",4.7
2020-03-03,Texas,48,11,0,125,10,3,48.0,2020.0,"22,183,325   ","14,004,479   ",63.1,"13,288,652   ",59.9,"715,827   ",5.1
2020-03-03,Utah,49,1,0,125,10,3,49.0,2020.0,"2,388,768   ","1,625,383   ",68.0,"1,562,935   ",65.4,"62,448   ",3.8
2020-03-03,Washington,53,32,10,125,10,3,53.0,2020.0,"6,078,899   ","3,890,678   ",64.0,"3,692,118   ",60.7,"198,560   ",5.1
2020-03-03,Wisconsin,55,1,0,125,10,3,55.0,2020.0,"4,649,248   ","3,088,813   ",66.4,"2,992,488   ",64.4,"96,325   ",3.1
2020-03-04,Arizona,4,2,0,161,12,3,4.0,2020.0,"5,796,108   ","3,578,637   ",61.7,"3,359,486   ",58.0,"219,151   ",6.1
2020-03-04,California,6,55,1,161,12,3,6.0,2020.0,"31,191,183   ","19,167,967   ",61.5,"18,115,804   ",58.1,"1,052,163   ",5.5
2020-03-04,Florida,12,3,0,161,12,3,12.0,2020.0,"17,584,836   ","10,331,185   ",58.8,"9,873,877   ",56.1,"457,308   ",4.4
2020-03-04,Georgia,13,2,0,161,12,3,13.0,2020.0,"8,269,251   ","5,156,973   ",62.4,"4,917,754   ",59.5,"239,219   ",4.6
2020-03-04,Illinois,17,4,0,161,12,3,17.0,2020.0,"9,986,511   ","6,294,250   ",63.0,"6,030,123   ",60.4,"264,127   ",4.2
2020-03-04,Massachusetts,25,2,0,161,12,3,25.0,2020.0,"5,650,426   ","3,771,967   ",66.8,"3,665,047   ",64.9,"106,920   ",2.8
2020-03-04,Nebraska,31,13,0,161,12,3,31.0,2020.0,"1,487,444   ","1,062,553   ",71.4,"1,019,925   ",68.6,"42,628   ",4.0
2020-03-04,New Hampshire,33,2,0,161,12,3,33.0,2020.0,"1,126,818   ","766,087   ",68.0,"747,979   ",66.4,"18,108   ",2.4
2020-03-04,New Jersey,34,1,0,161,12,3,34.0,2020.0,"7,076,630   ","4,588,196   ",64.8,"4,419,828   ",62.5,"168,368   ",3.7
2020-03-04,New York,36,11,0,161,12,3,36.0,2020.0,"15,627,771   ","9,411,433   ",60.2,"9,022,695   ",57.7,"388,738   ",4.1
2020-03-04,North Carolina,37,1,0,161,12,3,37.0,2020.0,"8,317,909   ","4,971,240   ",59.8,"4,755,540   ",57.2,"215,700   ",4.3
2020-03-04,Oregon,41,2,0,161,12,3,41.0,2020.0,"3,435,140   ","2,110,900   ",61.5,"2,038,010   ",59.3,"72,890   ",3.5
2020-03-04,Rhode Island,44,2,0,161,12,3,44.0,2020.0,"865,746   ","565,163   ",65.3,"538,703   ",62.2,"26,460   ",4.7
2020-03-04,Texas,48,12,0,161,12,3,48.0,2020.0,"22,183,325   ","14,004,479   ",63.1,"13,288,652   ",59.9,"715,827   ",5.1
2020-03-04,Utah,49,1,0,161,12,3,49.0,2020.0,"2,388,768   ","1,625,383   ",68.0,"1,562,935   ",65.4,"62,448   ",3.8
2020-03-04,Washington,53,47,11,161,12,3,53.0,2020.0,"6,078,899   ","3,890,678   ",64.0,"3,692,118   ",60.7,"198,560   ",5.1
2020-03-04,Wisconsin,55,1,0,161,12,3,55.0,2020.0,"4,649,248   ","3,088,813   ",66.4,"2,992,488   ",64.4,"96,325   ",3.1
2020-03-05,Arizona,4,2,0,228,12,3,4.0,2020.0,"5,796,108   ","3,578,637   ",61.7,"3,359,486   ",58.0,"219,151   ",6.1
2020-03-05,California,6,67,1,228,12,3,6.0,2020.0,"31,191,183   ","19,167,967   ",61.5,"18,115,804   ",58.1,"1,052,163   ",5.5
2020-03-05,Colorado,8,2,0,228,12,3,8.0,2020.0,"4,596,790   ","3,136,533   ",68.2,"2,972,506   ",64.7,"164,027   ",5.2
2020-03-05,Florida,12,4,0,228,12,3,12.0,2020.0,"17,584,836   ","10,331,185   ",58.8,"9,873,877   ",56.1,"457,308   ",4.4
2020-03-05,Georgia,13,2,0,228,12,3,13.0,2020.0,"8,269,251   ","5,156,973   ",62.4,"4,917,754   ",59.5,"239,219   ",4.6
2020-03-05,Illinois,17,5,0,228,12,3,17.0,2020.0,"9,986,511   ","6,294,250   ",63.0,"6,030,123   ",60.4,"264,127   ",4.2
2020-03-05,Maryland,24,3,0,228,12,3,24.0,2020.0,"4,769,850   ","3,284,708   ",68.9,"3,175,393   ",66.6,"109,315   ",3.3
2020-03-05,Massachusetts,25,3,0,228,12,3,25.0,2020.0,"5,650,426   ","3,771,967   ",66.8,"3,665,047   ",64.9,"106,920   ",2.8
2020-03-05,Nebraska,31,13,0,228,12,3,31.0,2020.0,"1,487,444   ","1,062,553   ",71.4,"1,019,925   ",68.6,"42,628   ",4.0
2020-03-05,Nevada,32,2,0,228,12,3,32.0,2020.0,"2,459,170   ","1,566,217   ",63.7,"1,458,457   ",59.3,"107,760   ",6.9
2020-03-05,New Hampshire,33,2,0,228,12,3,33.0,2020.0,"1,126,818   ","766,087   ",68.0,"747,979   ",66.4,"18,108   ",2.4
2020-03-05,New Jersey,34,2,0,228,12,3,34.0,2020.0,"7,076,630   ","4,588,196   ",64.8,"4,419,828   ",62.5,"168,368   ",3.7
2020-03-05,New York,36,22,0,228,12,3,36.0,2020.0,"15,627,771   ","9,411,433   ",60.2,"9,022,695   ",57.7,"388,738   ",4.1
2020-03-05,North Carolina,37,1,0,228,12,3,37.0,2020.0,"8,317,909   ","4,971,240   ",59.8,"4,755,540   ",57.2,"215,700   ",4.3
2020-03-05,Oregon,41,2,0,228,12,3,41.0,2020.0,"3,435,140   ","2,110,900   ",61.5,"2,038,010   ",59.3,"72,890   ",3.5
2020-03-05,Rhode Island,44,2,0,228,12,3,44.0,2020.0,"865,746   ","565,163   ",65.3,"538,703   ",62.2,"26,460   ",4.7
2020-03-05,Tennessee,47,1,0,228,12,3,47.0,2020.0,"5,419,586   ","3,375,134   ",62.3,"3,262,392   ",60.2,"112,742   ",3.3
2020-03-05,Texas,48,16,0,228,12,3,48.0,2020.0,"22,183,325   ","14,004,479   ",63.1,"13,288,652   ",59.9,"715,827   ",5.1
2020-03-05,Utah,49,1,0,228,12,3,49.0,2020.0,"2,388,768   ","1,625,383   ",68.0,"1,562,935   ",65.4,"62,448   ",3.8
2020-03-05,Washington,53,75,11,228,12,3,53.0,2020.0,"6,078,899   ","3,890,678   ",64.0,"3,692,118   ",60.7,"198,560   ",5.1
2020-03-05,Wisconsin,55,1,0,228,12,3,55.0,2020.0,"4,649,248   ","3,088,813   ",66.4,"2,992,488   ",64.4,"96,325   ",3.1
2020-03-06,Arizona,4,3,0,311,15,3,4.0,2020.0,"5,796,108   ","3,578,637   ",61.7,"3,359,486   ",58.0,"219,151   ",6.1
2020-03-06,California,6,81,1,311,15,3,6.0,2020.0,"31,191,183   ","19,167,967   ",61.5,"18,115,804   ",58.1,"1,052,163   ",5.5
2020-03-06,Colorado,8,8,0,311,15,3,8.0,2020.0,"4,596,790   ","3,136,533   ",68.2,"2,972,506   ",64.7,"164,027   ",5.2
2020-03-06,Florida,12,7,2,311,15,3,12.0,2020.0,"17,584,836   ","10,331,185   ",58.8,"9,873,877   ",56.1,"457,308   ",4.4
2020-03-06,Georgia,13,3,0,311,15,3,13.0,2020.0,"8,269,251   ","5,156,973   ",62.4,"4,917,754   ",59.5,"239,219   ",4.6
2020-03-06,Hawaii,15,1,0,311,15,3,15.0,2020.0,"1,089,912   ","665,727   ",61.1,"649,770   ",59.6,"15,957   ",2.4
2020-03-06,Illinois,17,6,0,311,15,3,17.0,2020.0,"9,986,511   ","6,294,250   ",63.0,"6,030,123   ",60.4,"264,127   ",4.2
2020-03-06,Indiana,18,1,0,311,15,3,18.0,2020.0,"5,272,532   ","3,277,678   ",62.2,"3,177,786   ",60.3,"99,892   ",3.0
2020-03-06,Kentucky,21,1,0,311,15,3,21.0,2020.0,"3,499,821   ","2,066,275   ",59.0,"1,958,322   ",56.0,"107,953   ",5.2
2020-03-06,Maryland,24,3,0,311,15,3,24.0,2020.0,"4,769,850   ","3,284,708   ",68.9,"3,175,393   ",66.6,"109,315   ",3.3
2020-03-06,Massachusetts,25,8,0,311,15,3,25.0,2020.0,"5,650,426   ","3,771,967   ",66.8,"3,665,047   ",64.9,"106,920   ",2.8
2020-03-06,Minnesota,27,1,0,311,15,3,27.0,2020.0,"4,447,716   ","3,094,328   ",69.6,"3,005,502   ",67.6,"88,826   ",2.9
2020-03-06,Nebraska,31,14,0,311,15,3,31.0,2020.0,"1,487,444   ","1,062,553   ",71.4,"1,019,925   ",68.6,"42,628   ",4.0
2020-03-06,Nevada,32,2,0,311,15,3,32.0,2020.0,"2,459,170   ","1,566,217   ",63.7,"1,458,457   ",59.3,"107,760   ",6.9
2020-03-06,New Hampshire,33,2,0,311,15,3,33.0,2020.0,"1,126,818   ","766,087   ",68.0,"747,979   ",66.4,"18,108   ",2.4
2020-03-06,New Jersey,34,4,0,311,15,3,34.0,2020.0,"7,076,630   ","4,588,196   ",64.8,"4,419,828   ",62.5,"168,368   ",3.7
2020-03-06,New York,36,44,0,311,15,3,36.0,2020.0,"15,627,771   ","9,411,433   ",60.2,"9,022,695   ",57.7,"388,738   ",4.1
2020-03-06,North Carolina,37,2,0,311,15,3,37.0,2020.0,"8,317,909   ","4,971,240   ",59.8,"4,755,540   ",57.2,"215,700   ",4.3
2020-03-06,Oklahoma,40,1,0,311,15,3,40.0,2020.0,"3,042,589   ","1,829,828   ",60.1,"1,776,101   ",58.4,"53,727   ",2.9
2020-03-06,Oregon,41,2,0,311,15,3,41.0,2020.0,"3,435,140   ","2,110,900   ",61.5,"2,038,010   ",59.3,"72,890   ",3.5
2020-03-06,Pennsylvania,42,2,0,311,15,3,42.0,2020.0,"10,287,351   ","6,542,916   ",63.6,"6,163,426   ",59.9,"379,490   ",5.8
2020-03-06,Rhode Island,44,3,0,311,15,3,44.0,2020.0,"865,746   ","565,163   ",65.3,"538,703   ",62.2,"26,460   ",4.7
2020-03-06,South Carolina,45,2,0,311,15,3,45.0,2020.0,"4,106,624   ","2,405,171   ",58.6,"2,328,802   ",56.7,"76,369   ",3.2
2020-03-06,Tennessee,47,1,0,311,15,3,47.0,2020.0,"5,419,586   ","3,375,134   ",62.3,"3,262,392   ",60.2,"112,742   ",3.3
2020-03-06,Texas,48,19,0,311,15,3,48.0,2020.0,"22,183,325   ","14,004,479   ",63.1,"13,288,652   ",59.9,"715,827   ",5.1
2020-03-06,Utah,49,3,0,311,15,3,49.0,2020.0,"2,388,768   ","1,625,383   ",68.0,"1,562,935   ",65.4,"62,448   ",3.8
2020-03-06,Washington,53,86,12,311,15,3,53.0,2020.0,"6,078,899   ","3,890,678   ",64.0,"3,692,118   ",60.7,"198,560   ",5.1
2020-03-06,Wisconsin,55,1,0,311,15,3,55.0,2020.0,"4,649,248   ","3,088,813   ",66.4,"2,992,488   ",64.4,"96,325   ",3.1
2020-03-07,Arizona,4,5,0,428,19,3,4.0,2020.0,"5,796,108   ","3,578,637   ",61.7,"3,359,486   ",58.0,"219,151   ",6.1
2020-03-07,California,6,100,1,428,19,3,6.0,2020.0,"31,191,183   ","19,167,967   ",61.5,"18,115,804   ",58.1,"1,052,163   ",5.5
2020-03-07,Colorado,8,8,0,428,19,3,8.0,2020.0,"4,596,790   ","3,136,533   ",68.2,"2,972,506   ",64.7,"164,027   ",5.2
2020-03-07,District of Columbia,11,1,0,428,19,3,11.0,2020.0,"579,573   ","420,505   ",72.6,"395,074   ",68.2,"25,431   ",6.0
2020-03-07,Florida,12,12,2,428,19,3,12.0,2020.0,"17,584,836   ","10,331,185   ",58.8,"9,873,877   ",56.1,"457,308   ",4.4
2020-03-07,Georgia,13,7,0,428,19,3,13.0,2020.0,"8,269,251   ","5,156,973   ",62.4,"4,917,754   ",59.5,"239,219   ",4.6
